DATE,COUNT
2022-01-30,127.0
2022-01-31,121.0
2022-02-01,95.0
2022-02-02,96.0
2022-02-03,174.0
2022-02-04,106.0
2022-02-05,87.0
2022-02-06,81.0
2022-02-07,97.0
2022-02-08,100.0
2022-02-09,88.0
2022-02-10,95.0
2022-02-11,134.0
2022-02-12,77.0
2022-02-13,88.0
2022-02-14,116.0
2022-02-15,99.0
2022-02-16,95.0
2022-02-17,113.0
2022-02-18,90.0
2022-02-19,84.0
2022-02-20,155.0
2022-02-21,126.0
2022-02-22,125.0
2022-02-23,155.0
2022-02-24,130.0
2022-02-25,160.0
2022-02-26,97.0
2022-02-27,119.0
2022-02-28,144.0
2022-03-01,150.0
2022-03-02,112.0
2022-03-03,132.0
2022-03-04,118.0
2022-03-05,107.0
2022-03-06,109.0
2022-03-07,148.0
2022-03-08,131.0
2022-03-09,118.0
2022-03-10,96.0
2022-03-11,96.0
2022-03-12,98.0
2022-03-13,110.0
2022-03-14,153.0
2022-03-15,112.0
2022-03-16,88.0
2022-03-17,115.0
2022-03-18,109.0
2022-03-19,104.0
2022-03-20,136.0
2022-03-21,133.0
2022-03-22,209.0
2022-03-23,135.0
2022-03-24,190.0
2022-03-25,98.0
2022-03-26,95.0
2022-03-27,127.0
2022-03-28,99.0
2022-03-29,122.0
2022-03-30,137.0
2022-03-31,123.0
2022-04-01,193.0
2022-04-02,129.0
2022-04-03,116.0
2022-04-04,152.0
2022-04-05,121.0
2022-04-06,127.0
2022-04-07,113.0
2022-04-08,106.0
2022-04-09,112.0
2022-04-10,122.0
2022-04-11,149.0
2022-04-12,162.0
2022-04-13,140.0
2022-04-14,144.0
2022-04-15,131.0
2022-04-16,111.0
2022-04-17,106.0
2022-04-18,115.0
2022-04-19,128.0
2022-04-20,112.0
2022-04-21,136.0
2022-04-22,109.0
2022-04-23,89.0
2022-04-24,104.0
2022-04-25,107.0
2022-04-26,162.0
2022-04-28,265.0
2022-04-29,224.0
2022-04-30,118.0
2022-05-01,123.0
2022-05-02,172.0
2022-05-03,168.0
2022-05-04,155.0
2022-05-05,125.0
2022-05-06,134.0
2022-05-07,124.0
2022-05-08,102.0
2022-05-09,163.0
2022-05-10,159.0
2022-05-11,130.0
2022-05-12,159.0
2022-05-13,123.0
2022-05-14,92.0
2022-05-15,107.0
2022-05-16,186.0
2022-05-17,195.0
2022-05-18,183.0
2022-05-19,159.0
2022-05-20,190.0
2022-05-21,170.0
2022-05-22,242.0
2022-05-23,247.0
2022-05-24,229.0
2022-05-25,198.0
2022-05-26,217.0
2022-05-27,162.0
2022-05-28,107.0
2022-05-29,178.0
2022-05-30,156.0
2022-05-31,181.0
2022-06-01,197.0
2022-06-02,165.0
2022-06-03,162.0
2022-06-04,107.0
2022-06-05,126.0
2022-06-06,164.0
2022-06-07,256.0
2022-06-08,297.0
2022-06-09,206.0
2022-06-10,180.0
2022-06-11,129.0
2022-06-12,158.0
2022-06-13,160.0
2022-06-14,172.0
2022-06-15,139.0
2022-06-16,198.0
2022-06-17,149.0
2022-06-18,115.0
2022-06-19,105.0
2022-06-20,167.0
2022-06-21,163.0
2022-06-22,162.0
2022-06-23,219.0
2022-06-24,139.0
2022-06-25,132.0
2022-06-26,116.0
2022-06-27,191.0
2022-06-28,140.0
2022-06-29,154.0
2022-06-30,128.0
2022-07-01,149.0
2022-07-02,115.0
2022-07-03,136.0
2022-07-04,252.0
2022-07-05,143.0
2022-07-06,130.0
2022-07-07,223.0
2022-07-08,192.0
2022-07-09,139.0
2022-07-10,144.0
2022-07-11,187.0
2022-07-12,425.0
2022-07-13,337.0
2022-07-14,287.0
2022-07-15,299.0
2022-07-16,253.0
2022-07-17,395.0
2022-07-18,221.0
2022-07-19,156.0
2022-07-20,137.0
2022-07-21,119.0
2022-07-22,251.0
2022-07-23,114.0
2022-07-24,129.0
2022-07-25,144.0
2022-07-26,154.0
2022-07-27,165.0
2022-07-28,157.0
2022-07-29,134.0
2022-07-30,116.0
2022-07-31,130.0
2022-08-01,236.0
2022-08-02,187.0
2022-08-03,189.0
2022-08-04,163.0
2022-08-05,179.0
2022-08-06,114.0
2022-08-07,127.0
2022-08-08,267.0
2022-08-09,184.0
2022-08-10,153.0
2022-08-11,139.0
2022-08-12,124.0
2022-08-13,156.0
2022-08-14,115.0
2022-08-15,178.0
2022-08-16,121.0
2022-08-17,179.0
2022-08-18,161.0
2022-08-19,265.0
2022-08-20,122.0
2022-08-21,128.0
2022-08-22,192.0
2022-08-23,186.0
2022-08-24,145.0
2022-08-25,147.0
2022-08-26,166.0
2022-08-27,116.0
2022-08-28,122.0
2022-08-29,158.0
2022-08-30,174.0
2022-08-31,267.0
2022-09-01,155.0
2022-09-02,171.0
2022-09-03,110.0
2022-09-04,143.0
2022-09-05,166.0
2022-09-06,139.0
2022-09-07,123.0
2022-09-08,149.0
2022-09-09,152.0
2022-09-10,101.0
2022-09-11,118.0
2022-09-12,184.0
2022-09-13,148.0
2022-09-14,155.0
2022-09-15,186.0
2022-09-16,153.0
2022-09-17,105.0
2022-09-18,114.0
2022-09-19,241.0
2022-09-20,174.0
2022-09-21,156.0
2022-09-22,121.0
2022-09-23,100.0
2022-09-24,79.0
2022-09-25,116.0
2022-09-26,200.0
2022-09-27,119.0
2022-09-28,123.0
2022-09-29,103.0
2022-09-30,136.0
2022-10-01,115.0
2022-10-02,77.0
2022-10-03,178.0
2022-10-04,121.0
2022-10-05,143.0
2022-10-06,97.0
2022-10-07,119.0
2022-10-08,89.0
2022-10-09,72.0
2022-10-10,184.0
2022-10-11,113.0
2022-10-12,126.0
2022-10-13,118.0
2022-10-14,95.0
2022-10-15,73.0
2022-10-16,100.0
2022-10-17,133.0
2022-10-18,109.0
2022-10-19,111.0
2022-10-20,114.0
2022-10-21,148.0
2022-10-22,102.0
2022-10-23,116.0
2022-10-24,188.0
2022-10-25,214.0
2022-10-27,242.0
2022-10-28,173.0
2022-10-29,179.0
2022-10-30,115.0
2022-10-31,155.0
2022-11-01,192.0
2022-11-02,98.0
2022-11-03,299.0
2022-11-04,283.0
2022-11-05,203.0
2022-11-06,242.0
2022-11-07,323.0
2022-11-08,272.0
2022-11-09,146.0
2022-11-10,156.0
2022-11-11,140.0
2022-11-12,125.0
2022-11-13,110.0
2022-11-14,151.0
2022-11-15,145.0
2022-11-16,117.0
2022-11-17,146.0
2022-11-18,113.0
2022-11-19,97.0
2022-11-20,80.0
2022-11-21,207.0
2022-11-27,560.0
2022-11-30,368.0
2022-12-01,300.0
2022-12-02,451.0
2022-12-03,319.0
2022-12-04,343.0
2022-12-05,394.0
2022-12-06,371.0
2022-12-07,349.0
2022-12-08,297.0
2022-12-09,375.0
2022-12-10,304.0
2022-12-11,573.0
2022-12-12,464.0
2022-12-13,222.0
2022-12-14,210.0
2022-12-15,201.0
2022-12-16,146.0
2022-12-17,142.0
2022-12-18,131.0
2022-12-19,118.0
2022-12-20,193.0
2022-12-21,106.0
2022-12-22,107.0
2022-12-23,72.0
2022-12-24,90.0
2022-12-25,66.0
2022-12-26,114.0
2022-12-27,140.0
2022-12-28,120.0
2022-12-29,117.0
2022-12-30,140.0
2022-12-31,150.0
2023-01-01,91.0
2023-01-02,124.0
2023-01-03,103.0
2023-01-04,151.0
2023-01-05,162.0
2023-01-06,136.0
2023-01-07,88.0
2023-01-08,144.0
2023-01-09,195.0
2023-01-10,143.0
2023-01-11,121.0
2023-01-12,183.0
2023-01-13,161.0
2023-01-14,99.0
2023-01-15,108.0
2023-01-16,147.0
2023-01-17,163.0
2023-01-18,142.0
2023-01-19,107.0
2023-01-20,165.0
2023-01-21,121.0
2023-01-22,109.0
2023-01-23,147.0
2023-01-24,122.0
2023-01-25,157.0
2023-01-26,118.0
2023-01-27,102.0
2023-01-28,116.0
2023-01-29,172.0
2023-01-30,185.0
2023-01-31,278.0
2023-02-01,315.0
2023-02-03,450.0
2023-02-04,242.0
2023-02-05,339.0
2023-02-06,237.0
2023-02-07,212.0
2023-02-08,166.0
2023-02-09,175.0
2023-02-10,167.0
2023-02-11,98.0
2023-02-12,90.0
2023-02-13,151.0
2023-02-14,151.0
2023-02-15,143.0
2023-02-16,122.0
2023-02-17,122.0
2023-02-18,85.0
2023-02-19,100.0
2023-02-20,179.0
2023-02-21,110.0
2023-02-22,133.0
2023-02-23,114.0
2023-02-24,180.0
2023-02-25,90.0
2023-02-26,95.0
2023-02-27,149.0
2023-02-28,125.0
2023-03-01,165.0
2023-03-02,119.0
2023-03-03,134.0
2023-03-04,99.0
2023-03-05,103.0
2023-03-06,145.0
2023-03-07,114.0
2023-03-08,130.0
2023-03-09,105.0
2023-03-10,99.0
2023-03-11,121.0
2023-03-12,106.0
2023-03-13,141.0
2023-03-14,172.0
2023-03-15,143.0
2023-03-16,143.0
2023-03-17,126.0
2023-03-18,109.0
2023-03-19,126.0
2023-03-20,123.0
2023-03-21,188.0
2023-03-22,139.0
2023-03-23,125.0
2023-03-24,164.0
2023-03-25,85.0
2023-03-26,83.0
2023-03-27,136.0
2023-03-28,129.0
2023-03-29,100.0
2023-03-30,100.0
2023-03-31,107.0
2023-04-01,98.0
2023-04-02,96.0
2023-04-03,182.0
2023-04-04,94.0
2023-04-05,143.0
2023-04-06,125.0
2023-04-07,88.0
2023-04-08,87.0
2023-04-09,85.0
2023-04-10,143.0
2023-04-11,127.0
2023-04-12,167.0
2023-04-13,140.0
2023-04-14,124.0
2023-04-15,102.0
2023-04-16,103.0
2023-04-17,170.0
2023-04-18,120.0
2023-04-19,113.0
2023-04-20,103.0
2023-04-21,114.0
2023-04-22,74.0
2023-04-23,88.0
2023-04-24,124.0
2023-04-25,110.0
2023-04-26,119.0
2023-04-27,158.0
2023-04-28,105.0
2023-04-29,59.0
2023-04-30,127.0
2023-05-01,121.0
2023-05-02,174.0
2023-05-03,108.0
2023-05-04,111.0
2023-05-05,114.0
2023-05-06,55.0
2023-05-07,129.0
2023-05-08,193.0
2023-05-09,143.0
2023-05-10,121.0
2023-05-11,97.0
2023-05-12,106.0
2023-05-13,98.0
2023-05-14,103.0
2023-05-15,179.0
2023-05-16,154.0
2023-05-17,100.0
2023-05-18,108.0
2023-05-19,160.0
2023-05-20,104.0
2023-05-21,151.0
2023-05-22,166.0
2023-05-23,164.0
2023-05-24,118.0
2023-05-25,146.0
2023-05-26,114.0
2023-05-27,122.0
2023-05-28,119.0
2023-05-29,141.0
2023-05-30,140.0
2023-05-31,158.0
2023-06-01,146.0
2023-06-02,129.0
2023-06-03,117.0
2023-06-04,129.0
2023-06-05,176.0
2023-06-06,158.0
2023-06-07,171.0
2023-06-08,145.0
2023-06-09,133.0
2023-06-10,117.0
2023-06-11,142.0
2023-06-12,160.0
2023-06-14,495.0
2023-06-15,339.0
2023-06-16,382.0
2023-06-17,332.0
2023-06-18,324.0
2023-06-19,480.0
2023-06-20,479.0
2023-06-21,555.0
2023-06-22,214.0
2023-06-23,87.0
2023-06-24,68.0
2023-06-25,91.0
2023-06-26,173.0
2023-06-27,144.0
2023-06-28,133.0
2023-06-29,116.0
2023-06-30,129.0
2023-07-01,128.0
2023-07-02,114.0
2023-07-03,150.0
2023-07-04,97.0
2023-07-05,124.0
2023-07-06,116.0
2023-07-07,101.0
2023-07-08,81.0
2023-07-09,96.0
2023-07-10,176.0
2023-07-13,407.0
2023-07-14,101.0
2023-07-15,76.0
2023-07-16,99.0
2023-07-17,128.0
2023-07-18,131.0
2023-07-19,97.0
2023-07-20,145.0
2023-07-21,78.0
2023-07-22,88.0
2023-07-23,80.0
2023-07-24,114.0
2023-07-25,91.0
2023-07-26,113.0
2023-07-27,92.0
2023-07-28,133.0
2023-07-29,88.0
2023-07-30,102.0
2023-07-31,136.0
2023-08-01,129.0
2023-08-02,111.0
2023-08-03,141.0
2023-08-04,162.0
2023-08-05,116.0
2023-08-06,94.0
2023-08-07,150.0
2023-08-08,127.0
2023-08-09,137.0
2023-08-10,237.0
2023-08-11,163.0
2023-08-12,101.0
2023-08-13,118.0
2023-08-14,201.0
2023-08-15,140.0
2023-08-16,148.0
2023-08-17,124.0
2023-08-18,167.0
2023-08-19,79.0
2023-08-20,123.0
2023-08-21,140.0
2023-08-22,154.0
2023-08-23,142.0
2023-08-24,168.0
2023-08-25,146.0
2023-08-26,118.0
2023-08-27,124.0
2023-08-28,143.0
2023-08-29,127.0
2023-08-30,141.0
2023-08-31,142.0
2023-09-01,150.0
2023-09-02,228.0
2023-09-03,118.0
2023-09-04,154.0
2023-09-05,174.0
2023-09-06,186.0
2023-09-07,183.0
2023-09-08,275.0
2023-09-09,176.0
2023-09-10,220.0
2023-09-11,208.0
2023-09-13,445.0
2023-09-14,223.0
2023-09-15,346.0
2023-09-16,198.0
2023-09-17,187.0
2023-09-18,337.0
2023-09-20,414.0
2023-09-21,243.0
2023-09-22,164.0
2023-09-23,122.0
2023-09-24,133.0
2023-09-25,253.0
2023-09-26,151.0
2023-09-27,187.0
2023-09-28,140.0
2023-09-29,115.0
2023-09-30,102.0
2023-10-01,117.0
2023-10-02,146.0
2023-10-03,163.0
2023-10-04,107.0
2023-10-05,124.0
2023-10-06,115.0
2023-10-07,90.0
2023-10-08,95.0
2023-10-09,155.0
2023-10-10,582.0
2023-10-11,559.0
2023-10-12,402.0
2023-10-13,119.0
2023-10-14,86.0
2023-10-15,90.0
2023-10-16,165.0
2023-10-17,128.0
2023-10-18,153.0
2023-10-19,134.0
2023-10-20,94.0
2023-10-21,89.0
2023-10-22,83.0
2023-10-23,143.0
2023-10-24,144.0
2023-10-25,139.0
2023-10-26,95.0
2023-10-27,115.0
2023-10-28,92.0
2023-10-29,142.0
2023-10-30,144.0
2023-10-31,140.0
2023-11-01,105.0
2023-11-02,94.0
2023-11-03,119.0
2023-11-04,88.0
2023-11-05,88.0
2023-11-06,129.0
2023-11-07,131.0
2023-11-08,136.0
2023-11-09,105.0
2023-11-10,137.0
2023-11-11,82.0
2023-11-12,121.0
2023-11-13,155.0
2023-11-14,180.0
2023-11-15,109.0
2023-11-16,127.0
2023-11-17,152.0
2023-11-18,111.0
2023-11-19,278.0
2023-11-20,293.0
2023-11-22,588.0
2023-11-23,585.0
2023-11-29,427.0
2023-11-30,449.0
2023-12-01,410.0
2023-12-02,410.0
2023-12-03,449.0
2023-12-05,408.0
2023-12-06,496.0
2023-12-07,363.0
2023-12-08,387.0
2023-12-09,325.0
2023-12-10,397.0
2023-12-11,439.0
2023-12-12,384.0
2023-12-13,339.0
2023-12-14,238.0
2023-12-15,252.0
2023-12-16,208.0
2023-12-17,120.0
2023-12-18,182.0
2023-12-19,173.0
2023-12-20,163.0
2023-12-21,157.0
2023-12-22,91.0
2023-12-23,68.0
2023-12-24,87.0
2023-12-25,75.0
2023-12-26,143.0
2023-12-27,169.0
2023-12-28,272.0
2023-12-29,149.0
2023-12-30,117.0
2023-12-31,126.0
2024-01-01,117.0
2024-01-02,154.0
2024-01-03,164.0
2024-01-04,149.0
2024-01-05,100.0
2024-01-06,95.0
2024-01-07,123.0
2024-01-08,147.0
2024-01-09,115.0
2024-01-10,184.0
2024-01-11,146.0
2024-01-12,167.0
2024-01-13,76.0
2024-01-14,91.0
2024-01-15,150.0
2024-01-16,449.0
2024-01-17,434.0
2024-01-18,207.0
2024-01-19,174.0
2024-01-20,94.0
2024-01-21,154.0
2024-01-22,204.0
2024-01-23,118.0
2024-01-24,202.0
2024-01-25,116.0
2024-01-26,161.0
2024-01-27,97.0
2024-01-28,112.0
2024-01-29,128.0
2024-01-30,113.0
2024-01-31,204.0
2024-02-01,119.0
2024-02-02,123.0
2024-02-03,91.0
2024-02-04,97.0
2024-02-05,150.0
2024-02-06,117.0
2024-02-07,157.0
2024-02-08,144.0
2024-02-09,158.0
2024-02-10,88.0
2024-02-11,88.0
2024-02-12,107.0
2024-02-13,130.0
2024-02-14,186.0
2024-02-15,126.0
2024-02-16,234.0
2024-02-17,174.0
2024-02-18,387.0
2024-02-19,263.0
2024-02-20,200.0
2024-02-21,168.0
2024-02-22,195.0
2024-02-23,292.0
2024-02-24,216.0
2024-02-25,196.0
2024-02-26,209.0
2024-02-27,217.0
2024-02-28,249.0
2024-02-29,151.0
2024-03-01,115.0
2024-03-02,135.0
2024-03-03,122.0
2024-03-04,125.0
2024-03-05,141.0
2024-03-06,133.0
2024-03-07,228.0
2024-03-08,122.0
2024-03-09,98.0
2024-03-10,119.0
2024-03-11,155.0
2024-03-12,219.0
2024-03-13,164.0
2024-03-14,149.0
2024-03-15,142.0
2024-03-16,115.0
2024-03-17,144.0
2024-03-18,170.0
2024-03-19,156.0
2024-03-20,150.0
2024-03-21,125.0
2024-03-22,138.0
2024-03-23,121.0
2024-03-24,103.0
2024-03-25,132.0
2024-03-26,128.0
2024-03-27,132.0
2024-03-28,102.0
2024-03-29,175.0
2024-03-30,87.0
2024-03-31,86.0
2024-04-01,129.0
2024-04-02,111.0
2024-04-03,161.0
2024-04-04,134.0
2024-04-05,151.0
2024-04-06,92.0
2024-04-07,85.0
2024-04-08,143.0
2024-04-09,183.0
2024-04-10,135.0
2024-04-11,100.0
2024-04-12,130.0
2024-04-13,102.0
2024-04-14,122.0
2024-04-15,155.0
2024-04-16,157.0
2024-04-17,131.0
2024-04-18,142.0
2024-04-19,120.0
2024-04-20,106.0
2024-04-21,139.0
2024-04-22,156.0
2024-04-23,154.0
2024-04-24,117.0
2024-04-25,142.0
2024-04-26,252.0
2024-04-27,109.0
2024-04-28,109.0
2024-04-29,205.0
2024-04-30,145.0
2024-05-01,163.0
2024-05-02,123.0
2024-05-03,151.0
2024-05-04,137.0
2024-05-05,123.0
2024-05-06,157.0
2024-05-07,185.0
2024-05-08,148.0
2024-05-09,140.0
2024-05-10,170.0
2024-05-11,107.0
2024-05-12,106.0
2024-05-13,149.0
2024-05-14,153.0
2024-05-15,178.0
2024-05-16,150.0
2024-05-17,131.0
2024-05-18,215.0
2024-05-19,222.0
2024-05-20,288.0
2024-05-21,394.0
2024-05-22,366.0
2024-05-23,340.0
2024-05-24,270.0
2024-05-25,248.0
2024-05-26,243.0
2024-05-27,364.0
2024-05-28,306.0
2024-05-29,339.0
2024-05-30,341.0
2024-05-31,345.0
2024-06-01,106.0
2024-06-02,110.0
2024-06-03,161.0
2024-06-04,155.0
2024-06-05,207.0
2024-06-06,187.0
2024-06-07,210.0
2024-06-08,147.0
2024-06-09,162.0
2024-06-10,241.0
2024-06-11,195.0
2024-06-12,154.0
2024-06-13,164.0
2024-06-14,143.0
2024-06-15,115.0
2024-06-16,124.0
2024-06-17,154.0
2024-06-18,136.0
2024-06-19,171.0
2024-06-20,146.0
2024-06-21,128.0
2024-06-22,98.0
2024-06-23,106.0
2024-06-24,182.0
2024-06-25,194.0
2024-06-26,164.0
2024-06-27,145.0
2024-06-28,113.0
2024-06-29,102.0
2024-06-30,92.0
2024-07-01,130.0
2024-07-02,135.0
2024-07-03,111.0
2024-07-04,94.0
2024-07-05,81.0
2024-07-06,73.0
2024-07-07,88.0
2024-07-08,175.0
2024-07-09,188.0
2024-07-10,131.0
2024-07-11,104.0
2024-07-12,146.0
2024-07-13,100.0
2024-07-14,108.0
2024-07-15,138.0
2024-07-16,402.0
2024-07-17,341.0
2024-07-18,280.0
2024-07-19,259.0
2024-07-20,187.0
2024-07-21,211.0
2024-07-22,367.0
2024-07-23,374.0
2024-07-24,200.0
2024-07-25,123.0
2024-07-26,151.0
2024-07-27,107.0
2024-07-28,133.0
2024-07-29,146.0
2024-07-30,137.0
2024-07-31,167.0
2024-08-01,338.0
2024-08-02,488.0
2024-08-03,340.0
2024-08-04,382.0
2024-08-05,407.0
2024-08-06,293.0
2024-08-07,289.0
2024-08-08,407.0
2024-08-09,309.0
2024-08-10,141.0
2024-08-11,198.0
2024-08-12,210.0
2024-08-13,197.0
2024-08-14,180.0
2024-08-15,124.0
2024-08-16,163.0
2024-08-17,103.0
2024-08-18,139.0
2024-08-19,165.0
2024-08-20,164.0
2024-08-21,243.0
2024-08-22,328.0
2024-08-23,314.0
2024-08-24,201.0
2024-08-25,275.0
2024-08-26,237.0
2024-08-27,181.0
2024-08-28,173.0
2024-08-29,157.0
2024-08-30,160.0
2024-08-31,153.0
2024-09-01,144.0
2024-09-02,151.0
2024-09-03,206.0
2024-09-04,174.0
2024-09-05,176.0
2024-09-06,163.0
2024-09-07,134.0
2024-09-08,133.0
2024-09-09,254.0
2024-09-10,190.0
2024-09-11,168.0
2024-09-12,168.0
2024-09-13,170.0
2024-09-14,124.0
2024-09-15,126.0
2024-09-16,189.0
2024-09-17,164.0
2024-09-18,179.0
2024-09-19,183.0
2024-09-20,153.0
2024-09-21,92.0
2024-09-22,122.0
2024-09-23,204.0
2024-09-24,170.0
2024-09-25,153.0
2024-09-26,595.0
2024-09-27,188.0
2024-09-28,99.0
2024-09-29,105.0
2024-09-30,311.0
2024-10-01,225.0
2024-10-02,388.0
2024-10-03,381.0
2024-10-04,245.0
2024-10-05,268.0
2024-10-06,397.0
2024-10-07,544.0
2024-10-08,600.0
2024-10-09,587.0
2024-10-10,432.0
2024-10-11,101.0
2024-10-12,105.0
2024-10-13,130.0
2024-10-14,167.0
2024-10-15,156.0
2024-10-16,154.0
2024-10-17,124.0
2024-10-18,165.0
2024-10-19,123.0
2024-10-20,115.0
2024-10-21,153.0
2024-10-22,162.0
2024-10-23,155.0
2024-10-24,193.0
2024-10-25,124.0
2024-10-26,84.0
2024-10-27,98.0
2024-10-28,159.0
2024-10-29,118.0
2024-10-30,133.0
2024-10-31,128.0
2024-11-01,161.0
2024-11-02,79.0
2024-11-03,85.0
2024-11-04,138.0
2024-11-05,123.0
2024-11-06,133.0
2024-11-07,141.0
2024-11-08,137.0
2024-11-09,97.0
2024-11-10,70.0
2024-11-11,179.0
2024-11-12,162.0
2024-11-13,143.0
2024-11-14,168.0
2024-11-15,210.0
2024-11-16,164.0
2024-11-17,179.0
2024-11-18,276.0
2024-11-19,220.0
2024-11-20,200.0
2024-11-21,586.0
2024-11-22,543.0
2024-11-23,470.0
2024-11-24,450.0
2024-11-25,471.0
2024-11-26,445.0
2024-11-27,439.0
2024-11-28,407.0
2024-12-01,516.0
2024-12-04,464.0
2024-12-05,394.0
2024-12-06,371.0
2024-12-07,367.0
2024-12-08,399.0
2024-12-09,568.0
2024-12-10,587.0
2024-12-11,407.0
2024-12-12,391.0
2024-12-13,398.0
2024-12-14,323.0
2024-12-15,413.0
2024-12-16,438.0
2024-12-17,454.0
2024-12-18,323.0
2024-12-19,120.0
2024-12-20,152.0
2024-12-21,91.0
2024-12-22,79.0
2024-12-23,169.0
2024-12-24,83.0
2024-12-25,115.0
2024-12-26,224.0
2024-12-27,258.0
2024-12-28,160.0
2024-12-29,89.0
2024-12-30,134.0
2024-12-31,61.0
